,game_ids,home_ids,away_ids
7893,0021400778,1610612749,1610612751
7894,0021400779,1610612750,1610612737
7895,0021400780,1610612740,1610612762
7896,0021400781,1610612742,1610612746
7897,0021400782,1610612743,1610612760
7898,0021400783,1610612766,1610612765
7899,0021400784,1610612756,1610612745
7900,0021400785,1610612741,1610612758
7901,0021400786,1610612763,1610612751
7902,0021400787,1610612747,1610612743
7903,0021400788,1610612753,1610612752
7904,0021400789,1610612738,1610612737
7905,0021400790,1610612765,1610612759
7906,0021400791,1610612761,1610612764
7907,0021400792,1610612749,1610612758
7908,0021400793,1610612750,1610612744
7909,0021400794,1610612740,1610612754
7910,0021400795,1610612760,1610612763
7911,0021400796,1610612739,1610612748
7912,0021400797,1610612742,1610612762
7913,0021400798,1610612757,1610612747
7914,0021400799,1610612746,1610612745
7915,0021400800,1610612741,1610612739
7916,0021400801,1610612760,1610612742
7917,0021400802,1610612746,1610612759
7918,0021400803,1610612753,1610612740
7919,0021400804,1610612755,1610612754
7920,0021400805,1610612737,1610612761
7921,0021400806,1610612765,1610612741
7922,0021400807,1610612752,1610612748
7923,0021400808,1610612750,1610612756
7924,0021400809,1610612764,1610612739
7925,0021400810,1610612742,1610612745
7926,0021400811,1610612749,1610612743
7927,0021400812,1610612762,1610612757
7928,0021400813,1610612758,1610612738
7929,0021400814,1610612744,1610612759
7930,0021400815,1610612747,1610612751
7931,0021400816,1610612766,1610612760
7932,0021400817,1610612748,1610612740
7933,0021400818,1610612741,1610612756
7934,0021400819,1610612745,1610612761
7935,0021400820,1610612746,1610612758
7936,0021400821,1610612752,1610612739
7937,0021400822,1610612749,1610612737
7938,0021400823,1610612765,1610612764
7939,0021400824,1610612754,1610612744
7940,0021400825,1610612753,1610612755
7941,0021400826,1610612760,1610612743
7942,0021400827,1610612742,1610612766
7943,0021400828,1610612757,1610612763
7944,0021400829,1610612747,1610612738
7945,0021400830,1610612748,1610612755
7946,0021400831,1610612741,1610612749
7947,0021400832,1610612745,1610612750
7948,0021400833,1610612740,1610612761
7949,0021400834,1610612743,1610612751
7950,0021400835,1610612756,1610612738
7951,0021400836,1610612762,1610612759
7952,0021400837,1610612746,1610612763
7953,0021400838,1610612764,1610612744
7954,0021400839,1610612765,1610612739
7955,0021400840,1610612760,1610612754
7956,0021400841,1610612742,1610612761
7957,0021400842,1610612753,1610612748
7958,0021400843,1610612737,1610612742
7959,0021400844,1610612738,1610612752
7960,0021400845,1610612741,1610612766
7961,0021400846,1610612745,1610612746
7962,0021400847,1610612749,1610612755
7963,0021400848,1610612750,1610612764
7964,0021400849,1610612740,1610612751
7965,0021400850,1610612743,1610612756
7966,0021400851,1610612762,1610612747
7967,0021400852,1610612758,1610612763
7968,0021400853,1610612757,1610612759
7969,0021400854,1610612739,1610612744
7970,0021400855,1610612756,1610612760
7971,0021400856,1610612754,1610612739
7972,0021400857,1610612755,1610612764
7973,0021400858,1610612737,1610612753
7974,0021400859,1610612738,1610612766
7975,0021400860,1610612765,1610612752
7976,0021400861,1610612761,1610612744
7977,0021400862,1610612741,1610612750
7978,0021400863,1610612745,1610612751
7979,0021400864,1610612763,1610612746
7980,0021400865,1610612740,1610612748
7981,0021400866,1610612743,1610612762
7982,0021400867,1610612758,1610612759
7983,0021400868,1610612747,1610612749
7984,0021400869,1610612757,1610612760
7985,0021400870,1610612764,1610612765
7986,0021400871,1610612748,1610612737
7987,0021400872,1610612752,1610612761
7988,0021400873,1610612750,1610612763
7989,0021400874,1610612742,1610612751
7990,0021400875,1610612756,1610612759
7991,0021400876,1610612762,1610612749
7992,0021400877,1610612741,1610612746
7993,0021400878,1610612747,1610612760
7994,0021400879,1610612758,1610612757
7995,0021400880,1610612738,1610612744
7996,0021400881,1610612754,1610612755
7997,0021400882,1610612753,1610612766
7998,0021400883,1610612745,1610612739
7999,0021400884,1610612743,1610612740
8000,0021400885,1610612755,1610612761
8001,0021400886,1610612751,1610612744
8002,0021400887,1610612748,1610612756
8003,0021400888,1610612750,1610612746
8004,0021400889,1610612742,1610612740
8005,0021400890,1610612766,1610612747
8006,0021400891,1610612739,1610612738
8007,0021400892,1610612737,1610612745
8008,0021400893,1610612741,1610612764
8009,0021400894,1610612763,1610612762
8010,0021400895,1610612743,1610612749
8011,0021400896,1610612754,1610612752
8012,0021400897,1610612753,1610612756
8013,0021400898,1610612738,1610612762
8014,0021400899,1610612751,1610612766
8015,0021400900,1610612761,1610612739
8016,0021400901,1610612745,1610612763
8017,0021400902,1610612750,1610612743
8018,0021400903,1610612740,1610612765
8019,0021400904,1610612760,1610612755
8020,0021400905,1610612748,1610612747
8021,0021400906,1610612759,1610612758
8022,0021400907,1610612744,1610612749
8023,0021400908,1610612746,1610612757
8024,0021400909,1610612741,1610612760
8025,0021400910,1610612757,1610612742
8026,0021400911,1610612766,1610612761
8027,0021400912,1610612754,1610612741
8028,0021400913,1610612753,1610612758
8029,0021400914,1610612755,1610612762
8030,0021400915,1610612737,1610612739
8031,0021400916,1610612751,1610612756
8032,0021400917,1610612745,1610612765
8033,0021400918,1610612763,1610612747
8034,0021400919,1610612740,1610612738
8035,0021400920,1610612764,1610612748
8036,0021400921,1610612759,1610612743
8037,0021400922,1610612744,1610612742
8038,0021400923,1610612740,1610612763
8039,0021400924,1610612739,1610612756
8040,0021400925,1610612748,1610612758
8041,0021400926,1610612752,1610612754
8042,0021400927,1610612755,1610612737
8043,0021400928,1610612750,1610612757
8044,0021400929,1610612749,1610612764
8045,0021400930,1610612743,1610612745
8046,0021400931,1610612759,1610612741
8047,0021400932,1610612744,1610612746
8048,0021400933,1610612751,1610612762
8049,0021400934,1610612765,1610612766
8050,0021400935,1610612753,1610612738
8051,0021400936,1610612760,1610612761
8052,0021400937,1610612747,1610612742
8053,0021400938,1610612766,1610612764
8054,0021400939,1610612737,1610612758
8055,0021400940,1610612748,1610612738
8056,0021400941,1610612741,1610612763
8057,0021400942,1610612749,1610612740
8058,0021400943,1610612743,1610612752
8059,0021400944,1610612756,1610612744
8060,0021400945,1610612746,1610612750
8061,0021400946,1610612754,1610612753
8062,0021400947,1610612751,1610612740
8063,0021400948,1610612742,1610612739
8064,0021400949,1610612759,1610612761
8065,0021400950,1610612762,1610612752
8066,0021400951,1610612747,1610612765
8067,0021400952,1610612766,1610612758
8068,0021400953,1610612755,1610612741
8069,0021400954,1610612738,1610612763
8070,0021400955,1610612748,1610612751
8071,0021400956,1610612749,1610612753
8072,0021400957,1610612760,1610612746
8073,0021400958,1610612743,1610612737
8074,0021400959,1610612756,1610612750
8075,0021400960,1610612744,1610612765
8076,0021400961,1610612757,1610612745
8077,0021400962,1610612754,1610612749
8078,0021400963,1610612764,1610612763
8079,0021400964,1610612759,1610612739
8080,0021400965,1610612762,1610612745
8081,0021400966,1610612747,1610612752
8082,0021400967,1610612766,1610612741
8083,0021400968,1610612755,1610612758
8084,0021400969,1610612738,1610612753
8085,0021400970,1610612761,1610612748
8086,0021400971,1610612760,1610612750
8087,0021400972,1610612742,1610612746
8088,0021400973,1610612743,1610612744
8089,0021400974,1610612756,1610612737
8090,0021400975,1610612757,1610612765
8091,0021400976,1610612754,1610612738
8092,0021400977,1610612764,1610612758
8093,0021400978,1610612755,1610612751
8094,0021400979,1610612763,1610612749
8095,0021400980,1610612762,1610612765
8096,0021400981,1610612744,1610612752
8097,0021400982,1610612760,1610612741
8098,0021400983,1610612746,1610612745
8099,0021400984,1610612740,1610612743
8100,0021400985,1610612753,1610612739
8101,0021400986,1610612759,1610612750
8102,0021400987,1610612761,1610612757
8103,0021400988,1610612756,1610612752
8104,0021400989,1610612747,1610612737
8105,0021400990,1610612754,1610612761
8106,0021400991,1610612764,1610612757
8107,0021400992,1610612738,1610612755
8108,0021400993,1610612763,1610612743
8109,0021400994,1610612750,1610612751
8110,0021400995,1610612748,1610612739
8111,0021400996,1610612742,1610612760
8112,0021400997,1610612762,1610612766
8113,0021400998,1610612758,1610612737
8114,0021401000,1610612765,1610612763
8115,0021401001,1610612752,1610612759
8116,0021401002,1610612745,1610612753
8117,0021401003,1610612740,1610612749
8118,0021401004,1610612746,1610612766
8119,0021401005,1610612739,1610612751
8120,0021401006,1610612755,1610612765
8121,0021401007,1610612748,1610612757
8122,0021401008,1610612761,1610612750
8123,0021401009,1610612741,1610612754
8124,0021401010,1610612749,1610612759
8125,0021401011,1610612760,1610612738
8126,0021401012,1610612742,1610612753
8127,0021401013,1610612758,1610612746
8128,0021401014,1610612744,1610612737
8129,0021401015,1610612762,1610612764
8130,0021401016,1610612752,1610612750
8131,0021401017,1610612745,1610612743
8132,0021401018,1610612756,1610612740
8133,0021401019,1610612747,1610612762
8134,0021401020,1610612753,1610612757
8135,0021401021,1610612755,1610612752
8136,0021401022,1610612751,1610612749
8137,0021401023,1610612739,1610612754
8138,0021401024,1610612748,1610612743
8139,0021401025,1610612741,1610612761
8140,0021401026,1610612760,1610612737
8141,0021401027,1610612742,1610612763
8142,0021401028,1610612759,1610612738
8143,0021401029,1610612758,1610612766
8144,0021401030,1610612744,1610612740
8145,0021401031,1610612746,1610612764
8146,0021401032,1610612754,1610612751
8147,0021401033,1610612765,1610612741
8148,0021401034,1610612745,1610612756
8149,0021401035,1610612763,1610612757
8150,0021401036,1610612744,1610612762
8151,0021401037,1610612749,1610612739
8152,0021401038,1610612760,1610612748
8153,0021401039,1610612737,1610612759
8154,0021401040,1610612746,1610612740
8155,0021401041,1610612761,1610612752
8156,0021401042,1610612758,1610612764
8157,0021401043,1610612738,1610612765
8158,0021401044,1610612753,1610612743
8159,0021401045,1610612750,1610612766
8160,0021401046,1610612756,1610612742
8161,0021401047,1610612747,1610612755
8162,0021401048,1610612754,1610612745
8163,0021401049,1610612751,1610612738
8164,0021401050,1610612752,1610612763
8165,0021401051,1610612741,1610612766
8166,0021401052,1610612762,1610612750
8167,0021401053,1610612744,1610612764
8168,0021401054,1610612765,1610612761
8169,0021401055,1610612749,1610612748
8170,0021401056,1610612760,1610612747
8171,0021401057,1610612742,1610612759
8172,0021401058,1610612758,1610612755
8173,0021401059,1610612757,1610612744
8174,0021401060,1610612766,1610612751
8175,0021401061,1610612752,1610612746
8176,0021401062,1610612753,1610612737
8177,0021401063,1610612764,1610612754
8178,0021401064,1610612738,1610612748
8179,0021401065,1610612761,1610612741
8180,0021401066,1610612763,1610612739
8181,0021401067,1610612750,1610612747
8182,0021401068,1610612740,1610612745
8183,0021401069,1610612743,1610612755
8184,0021401070,1610612762,1610612757
8185,0021401071,1610612759,1610612760
8186,0021401072,1610612756,1610612758
8187,0021401073,1610612749,1610612754
8188,0021401074,1610612753,1610612765
8189,0021401075,1610612755,1610612746
8190,0021401076,1610612764,1610612766
8191,0021401077,1610612737,1610612748
8192,0021401078,1610612751,1610612739
8193,0021401079,1610612752,1610612738
8194,0021401080,1610612761,1610612747
8195,0021401081,1610612745,1610612750
8196,0021401082,1610612763,1610612744
8197,0021401083,1610612740,1610612758
8198,0021401084,1610612759,1610612742
8199,0021401085,1610612743,1610612762
8200,0021401086,1610612756,1610612757
8201,0021401087,1610612766,1610612737
8202,0021401088,1610612741,1610612752
8203,0021401089,1610612749,1610612744
8204,0021401090,1610612762,1610612760
8205,0021401091,1610612757,1610612743
8206,0021401092,1610612739,1610612755
8207,0021401093,1610612751,1610612747
8208,0021401094,1610612740,1610612750
8209,0021401095,1610612738,1610612746
8210,0021401096,1610612748,1610612765
8211,0021401097,1610612764,1610612745
8212,0021401098,1610612759,1610612763
8213,0021401099,1610612754,1610612742
8214,0021401100,1610612756,1610612760
8215,0021401101,1610612766,1610612738
8216,0021401102,1610612755,1610612747
8217,0021401103,1610612737,1610612749
8218,0021401104,1610612761,1610612745
8219,0021401105,1610612763,1610612758
8220,0021401106,1610612750,1610612762
8221,0021401107,1610612757,1610612756
8222,0021401108,1610612751,1610612754
8223,0021401109,1610612765,1610612737
8224,0021401110,1610612748,1610612759
8225,0021401111,1610612746,1610612744
8226,0021401112,1610612766,1610612765
8227,0021401113,1610612753,1610612759
8228,0021401114,1610612764,1610612755
8229,0021401115,1610612738,1610612754
8230,0021401116,1610612752,1610612751
8231,0021401117,1610612745,1610612758
8232,0021401118,1610612749,1610612741
8233,0021401119,1610612750,1610612761
8234,0021401120,1610612760,1610612742
8235,0021401121,1610612762,1610612743
8236,0021401122,1610612757,1610612746
8237,0021401123,1610612747,1610612740
8238,0021401124,1610612739,1610612748
8239,0021401125,1610612742,1610612745
8240,0021401126,1610612744,1610612756
8241,0021401127,1610612754,1610612766
8242,0021401128,1610612764,1610612752
8243,0021401129,1610612738,1610612749
8244,0021401130,1610612751,1610612761
8245,0021401131,1610612741,1610612765
8246,0021401132,1610612763,1610612760
8247,0021401133,1610612750,1610612753
8248,0021401134,1610612759,1610612743
8249,0021401135,1610612758,1610612740
8250,0021401136,1610612747,1610612757
8251,0021401137,1610612766,1610612755
8252,0021401138,1610612737,1610612751
8253,0021401139,1610612765,1610612748
8254,0021401140,1610612761,1610612738
8255,0021401141,1610612763,1610612764
8256,0021401142,1610612742,1610612744
8257,0021401143,1610612749,1610612753
8258,0021401144,1610612743,1610612746
8259,0021401145,1610612756,1610612762
8260,0021401146,1610612757,1610612740
8261,0021401147,1610612760,1610612745
8262,0021401148,1610612739,1610612741
8263,0021401149,1610612754,1610612748
8264,0021401150,1610612759,1610612744
8265,0021401151,1610612752,1610612755
8266,0021401152,1610612758,1610612762
8267,0021401153,1610612747,1610612746
8268,0021401154,1610612737,1610612756
8269,0021401155,1610612748,1610612766
8270,0021401156,1610612740,1610612744
8271,0021401157,1610612760,1610612759
8272,0021401159,1610612746,1610612747
8273,0021401160,1610612766,1610612761
8274,0021401161,1610612753,1610612741
8275,0021401162,1610612755,1610612764
8276,0021401163,1610612751,1610612737
8277,0021401164,1610612765,1610612738
8278,0021401165,1610612752,1610612754
8279,0021401166,1610612763,1610612740
8280,0021401167,1610612749,1610612739
8281,0021401168,1610612759,1610612745
8282,0021401169,1610612743,1610612747
8283,0021401170,1610612762,1610612758
8284,0021401171,1610612742,1610612756
8285,0021401172,1610612757,1610612750
8286,0021401173,1610612748,1610612741
8287,0021401174,1610612744,1610612757
8288,0021401175,1610612753,1610612761
8289,0021401176,1610612737,1610612766
8290,0021401177,1610612751,1610612764
8291,0021401178,1610612739,1610612738
8292,0021401179,1610612765,1610612754
8293,0021401180,1610612752,1610612749
8294,0021401181,1610612745,1610612759
8295,0021401182,1610612740,1610612756
8296,0021401183,1610612760,1610612758
8297,0021401185,1610612762,1610612763
8298,0021401186,1610612747,1610612750
8299,0021401187,1610612753,1610612752
8300,0021401188,1610612748,1610612761
8301,0021401189,1610612741,1610612755
8302,0021401190,1610612746,1610612763
8303,0021401191,1610612757,1610612762
8304,0021401192,1610612744,1610612750
8305,0021401193,1610612749,1610612751
8306,0021401194,1610612738,1610612739
8307,0021401195,1610612765,1610612766
8308,0021401196,1610612743,1610612758
8309,0021401197,1610612754,1610612760
8310,0021401198,1610612764,1610612737
8311,0021401199,1610612745,1610612740
8312,0021401200,1610612759,1610612756
8313,0021401201,1610612747,1610612742
8314,0021401202,1610612766,1610612745
8315,0021401203,1610612739,1610612765
8316,0021401204,1610612755,1610612749
8317,0021401205,1610612737,1610612752
8318,0021401206,1610612751,1610612741
8319,0021401207,1610612748,1610612753
8320,0021401208,1610612750,1610612740
8321,0021401209,1610612760,1610612757
8322,0021401210,1610612762,1610612742
8323,0021401211,1610612758,1610612747
8324,0021401212,1610612744,1610612763
8325,0021401213,1610612746,1610612743
8326,0021401214,1610612738,1610612761
8327,0021401215,1610612754,1610612764
8328,0021401216,1610612756,1610612746
8329,0021401217,1610612741,1610612737
8330,0021401218,1610612742,1610612757
8331,0021401219,1610612745,1610612762
8332,0021401220,1610612763,1610612754
8333,0021401221,1610612749,1610612738
8334,0021401222,1610612750,1610612760
8335,0021401223,1610612740,1610612759
8336,0021401224,1610612751,1610612753
8337,0021401225,1610612739,1610612764
8338,0021401226,1610612752,1610612765
8339,0021401227,1610612755,1610612748
8340,0021401228,1610612761,1610612766
8341,0021401229,1610612744,1610612743
8342,0021401230,1610612747,1610612758
8343,0021500001,1610612737,1610612765
8344,0021500002,1610612741,1610612739
8345,0021500003,1610612744,1610612740
8346,0021500004,1610612753,1610612764
8347,0021500005,1610612738,1610612755
8348,0021500006,1610612751,1610612741
8349,0021500007,1610612765,1610612762
8350,0021500008,1610612748,1610612766
8351,0021500009,1610612761,1610612754
8352,0021500010,1610612745,1610612743
8353,0021500011,1610612763,1610612739
8354,0021500012,1610612749,1610612752
8355,0021500013,1610612760,1610612759
8356,0021500014,1610612756,1610612742
8357,0021500015,1610612757,1610612740
8358,0021500016,1610612758,1610612746
8359,0021500017,1610612747,1610612750
8360,0021500018,1610612754,1610612763
8361,0021500019,1610612752,1610612737
8362,0021500020,1610612746,1610612742
8363,0021500021,1610612739,1610612748
8364,0021500022,1610612753,1610612760
8365,0021500023,1610612755,1610612762
8366,0021500024,1610612738,1610612761
8367,0021500025,1610612765,1610612741
8368,0021500026,1610612737,1610612766
8369,0021500027,1610612749,1610612764
8370,0021500028,1610612759,1610612751
8371,0021500029,1610612743,1610612750
8372,0021500030,1610612745,1610612744
8373,0021500031,1610612758,1610612747
8374,0021500032,1610612756,1610612757
8375,0021500033,1610612754,1610612762
8376,0021500034,1610612764,1610612752
8377,0021500035,1610612740,1610612744
8378,0021500036,1610612763,1610612751
8379,0021500037,1610612757,1610612756
8380,0021500038,1610612746,1610612758
8381,0021500039,1610612766,1610612737
8382,0021500040,1610612738,1610612759
8383,0021500041,1610612748,1610612745
8384,0021500042,1610612761,1610612749
8385,0021500043,1610612741,1610612753
8386,0021500044,1610612760,1610612743
8387,0021500045,1610612747,1610612742
8388,0021500046,1610612755,1610612739
8389,0021500047,1610612751,1610612749
8390,0021500048,1610612752,1610612759
8391,0021500049,1610612745,1610612760
8392,0021500050,1610612750,1610612757
8393,0021500051,1610612744,1610612763
8394,0021500052,1610612746,1610612756
8395,0021500053,1610612766,1610612741
8396,0021500054,1610612765,1610612754
8397,0021500055,1610612748,1610612737
8398,0021500056,1610612740,1610612753
8399,0021500057,1610612742,1610612761
8400,0021500058,1610612758,1610612763
8401,0021500059,1610612747,1610612743
8402,0021500060,1610612754,1610612738
8403,0021500061,1610612764,1610612759
8404,0021500062,1610612737,1610612751
8405,0021500063,1610612739,1610612752
8406,0021500064,1610612745,1610612753
8407,0021500065,1610612749,1610612755
8408,0021500066,1610612760,1610612761
8409,0021500067,1610612756,1610612758
8410,0021500068,1610612762,1610612757
8411,0021500069,1610612744,1610612746
8412,0021500070,1610612741,1610612760
8413,0021500071,1610612750,1610612748
8414,0021500072,1610612742,1610612766
8415,0021500073,1610612743,1610612762
8416,0021500074,1610612757,1610612763
8417,0021500075,1610612753,1610612761
8418,0021500076,1610612738,1610612764
8419,0021500077,1610612751,1610612747
8420,0021500078,1610612739,1610612755
8421,0021500079,1610612752,1610612749
8422,0021500080,1610612754,1610612748
8423,0021500081,1610612740,1610612737
8424,0021500082,1610612756,1610612765
8425,0021500083,1610612744,1610612743
8426,0021500084,1610612758,1610612745
8427,0021500085,1610612741,1610612750
8428,0021500086,1610612737,1610612764
8429,0021500087,1610612755,1610612753
8430,0021500088,1610612742,1610612740
8431,0021500089,1610612749,1610612751
8432,0021500090,1610612759,1610612766
8433,0021500091,1610612762,1610612763
8434,0021500092,1610612758,1610612744
8435,0021500093,1610612746,1610612745
8436,0021500094,1610612739,1610612754
8437,0021500095,1610612752,1610612747
8438,0021500096,1610612748,1610612761
8439,0021500097,1610612760,1610612756
8440,0021500098,1610612757,1610612765
8441,0021500099,1610612754,1610612753
8442,0021500100,1610612755,1610612741
8443,0021500101,1610612737,1610612750
8444,0021500102,1610612743,1610612757
8445,0021500103,1610612758,1610612759
8446,0021500104,1610612744,1610612765
8447,0021500105,1610612746,1610612763
8448,0021500106,1610612739,1610612762
8449,0021500107,1610612764,1610612760
8450,0021500108,1610612748,1610612747
8451,0021500109,1610612761,1610612752
8452,0021500110,1610612749,1610612738
8453,0021500111,1610612750,1610612766
8454,0021500112,1610612740,1610612742
8455,0021500113,1610612766,1610612752
8456,0021500114,1610612753,1610612747
8457,0021500115,1610612755,1610612761
8458,0021500116,1610612738,1610612754
8459,0021500117,1610612737,1610612740
8460,0021500118,1610612742,1610612746
8461,0021500119,1610612745,1610612751
8462,0021500120,1610612763,1610612744
8463,0021500121,1610612743,1610612749
8464,0021500122,1610612758,1610612765
8465,0021500123,1610612757,1610612759
8466,0021500124,1610612748,1610612762
8467,0021500125,1610612750,1610612744
8468,0021500126,1610612756,1610612746
8469,0021500127,1610612754,1610612750
8470,0021500128,1610612753,1610612762
8471,0021500129,1610612738,1610612737
8472,0021500130,1610612752,1610612739
8473,0021500131,1610612761,1610612740
8474,0021500132,1610612741,1610612766
8475,0021500133,1610612763,1610612757
8476,0021500134,1610612760,1610612755
8477,0021500135,1610612742,1610612747
8478,0021500136,1610612743,1610612745
8479,0021500137,1610612758,1610612751
8480,0021500138,1610612746,1610612765
8481,0021500139,1610612764,1610612753
8482,0021500140,1610612745,1610612742
8483,0021500141,1610612749,1610612739
8484,0021500142,1610612759,1610612755
8485,0021500143,1610612756,1610612743
8486,0021500144,1610612744,1610612751
8487,0021500145,1610612752,1610612740
8488,0021500146,1610612750,1610612763
8489,0021500147,1610612766,1610612757
8490,0021500148,1610612737,1610612762
8491,0021500149,1610612760,1610612738
8492,0021500150,1610612758,1610612761
8493,0021500151,1610612747,1610612765
8494,0021500152,1610612755,1610612742
8495,0021500153,1610612741,1610612754
8496,0021500154,1610612745,1610612738
8497,0021500155,1610612763,1610612760
8498,0021500156,1610612759,1610612757
8499,0021500157,1610612756,1610612747
8500,0021500158,1610612764,1610612749
8501,0021500159,1610612751,1610612737
8502,0021500160,1610612765,1610612739
8503,0021500161,1610612748,1610612750
8504,0021500162,1610612752,1610612766
8505,0021500163,1610612740,1610612743
8506,0021500164,1610612744,1610612761
8507,0021500165,1610612766,1610612751
8508,0021500166,1610612753,1610612750
8509,0021500167,1610612755,1610612754
8510,0021500168,1610612738,1610612742
8511,0021500169,1610612737,1610612758
8512,0021500170,1610612745,1610612757
8513,0021500171,1610612760,1610612740
8514,0021500172,1610612759,1610612743
8515,0021500173,1610612762,1610612761
8516,0021500174,1610612756,1610612741
8517,0021500175,1610612748,1610612758
8518,0021500176,1610612739,1610612749
8519,0021500177,1610612746,1610612744
8520,0021500178,1610612766,1610612755
8521,0021500179,1610612738,1610612751
8522,0021500180,1610612763,1610612745
8523,0021500181,1610612750,1610612765
8524,0021500182,1610612740,1610612759
8525,0021500183,1610612760,1610612752
8526,0021500184,1610612742,1610612762
8527,0021500185,1610612743,1610612756
8528,0021500186,1610612757,1610612746
8529,0021500187,1610612744,1610612741
8530,0021500188,1610612747,1610612761
8531,0021500189,1610612753,1610612758
8532,0021500190,1610612754,1610612749
8533,0021500191,1610612739,1610612737
8534,0021500192,1610612765,1610612764
8535,0021500193,1610612748,1610612755
8536,0021500194,1610612745,1610612752
8537,0021500195,1610612759,1610612763
8538,0021500196,1610612746,1610612761
8539,0021500197,1610612751,1610612738
8540,0021500198,1610612740,1610612756
8541,0021500199,1610612760,1610612742
8542,0021500200,1610612743,1610612744
8543,0021500201,1610612747,1610612757
8544,0021500202,1610612766,1610612758
8545,0021500203,1610612739,1610612753
8546,0021500204,1610612748,1610612752
8547,0021500205,1610612749,1610612765
8548,0021500206,1610612750,1610612755
8549,0021500207,1610612759,1610612756
8550,0021500208,1610612762,1610612760
8551,0021500209,1610612764,1610612754
8552,0021500210,1610612737,1610612738
8553,0021500211,1610612763,1610612742
8554,0021500212,1610612743,1610612746
8555,0021500213,1610612757,1610612741
8556,0021500214,1610612744,1610612747
8557,0021500215,1610612766,1610612764
8558,0021500216,1610612753,1610612752
8559,0021500217,1610612738,1610612755
8560,0021500218,1610612765,1610612748
8561,0021500219,1610612761,1610612739
8562,0021500220,1610612745,1610612763
8563,0021500221,1610612749,1610612758
8564,0021500222,1610612750,1610612737
8565,0021500223,1610612760,1610612751
8566,0021500224,1610612759,1610612742
8567,0021500225,1610612756,1610612740
8568,0021500226,1610612746,1610612762
8569,0021500227,1610612766,1610612739
8570,0021500228,1610612753,1610612749
8571,0021500229,1610612738,1610612764
8572,0021500230,1610612752,1610612748
8573,0021500231,1610612754,1610612741
8574,0021500232,1610612745,1610612755
8575,0021500233,1610612763,1610612737
8576,0021500234,1610612760,1610612765
8577,0021500235,1610612743,1610612759
8578,0021500236,1610612756,1610612744
8579,0021500237,1610612758,1610612750
8580,0021500238,1610612746,1610612740
8581,0021500239,1610612764,1610612761
8582,0021500240,1610612739,1610612751
8583,0021500241,1610612742,1610612743
8584,0021500242,1610612759,1610612737
8585,0021500243,1610612762,1610612740
8586,0021500244,1610612757,1610612747
8587,0021500245,1610612744,1610612758
8588,0021500246,1610612766,1610612749
8589,0021500247,1610612746,1610612750
8590,0021500248,1610612751,1610612765
8591,0021500249,1610612753,1610612738
8592,0021500250,1610612761,1610612756
8593,0021500251,1610612763,1610612755
8594,0021500252,1610612752,1610612745
8595,0021500253,1610612747,1610612754
8596,0021500254,1610612765,1610612745
8597,0021500255,1610612748,1610612738
8598,0021500256,1610612737,1610612760
8599,0021500257,1610612741,1610612759
8600,0021500258,1610612749,1610612743
8601,0021500259,1610612762,1610612744
8602,0021500260,1610612758,1610612742
8603,0021500261,1610612746,1610612757
8604,0021500262,1610612739,1610612764
8605,0021500263,1610612755,1610612747
8606,0021500264,1610612751,1610612756
8607,0021500265,1610612750,1610612753
8608,0021500266,1610612740,1610612763
8609,0021500267,1610612757,1610612742
8610,0021500268,1610612766,1610612744
8611,0021500269,1610612764,1610612747
8612,0021500270,1610612765,1610612756
8613,0021500271,1610612752,1610612755
8614,0021500272,1610612737,1610612761
8615,0021500273,1610612741,1610612743
8616,0021500274,1610612745,1610612740
8617,0021500275,1610612759,1610612749
8618,0021500276,1610612746,1610612754
8619,0021500277,1610612748,1610612760
8620,0021500278,1610612761,1610612743
8621,0021500279,1610612762,1610612753
8622,0021500280,1610612763,1610612759
8623,0021500281,1610612757,1610612754
8624,0021500282,1610612758,1610612738
8625,0021500283,1610612752,1610612751
8626,0021500284,1610612764,1610612756
8627,0021500285,1610612765,1610612749
8628,0021500286,1610612737,1610612747
8629,0021500287,1610612742,1610612745
8630,0021500288,1610612740,1610612739
8631,0021500289,1610612755,1610612743
8632,0021500290,1610612761,1610612744
8633,0021500291,1610612748,1610612739
8634,0021500292,1610612741,1610612766
8635,0021500293,1610612745,1610612758
8636,0021500294,1610612750,1610612757
8637,0021500295,1610612749,1610612752
8638,0021500296,1610612759,1610612738
8639,0021500297,1610612762,1610612754
8640,0021500298,1610612746,1610612753
8641,0021500299,1610612763,1610612756
8642,0021500300,1610612751,1610612744
8643,0021500301,1610612765,1610612747
8644,0021500302,1610612764,1610612742
8645,0021500303,1610612760,1610612758
8646,0021500304,1610612766,1610612765
8647,0021500305,1610612755,1610612759
8648,0021500306,1610612748,1610612764
8649,0021500307,1610612752,1610612742
8650,0021500308,1610612761,1610612747
8651,0021500309,1610612741,1610612756
8652,0021500310,1610612749,1610612757
8653,0021500311,1610612750,1610612746
8654,0021500312,1610612740,1610612738
8655,0021500313,1610612739,1610612757
8656,0021500314,1610612754,1610612744
8657,0021500315,1610612751,1610612745
8658,0021500316,1610612763,1610612760
8659,0021500317,1610612743,1610612753
8660,0021500318,1610612758,1610612762
8661,0021500319,1610612738,1610612741
8662,0021500320,1610612766,1610612748
8663,0021500321,1610612764,1610612745
8664,0021500322,1610612765,1610612763
8665,0021500323,1610612761,1610612759
8666,0021500324,1610612749,1610612746
8667,0021500325,1610612750,1610612747
8668,0021500326,1610612756,1610612753
